UniProtName_A	UniProtName_B
PRP8_HUMAN	PHB2_HUMAN
PRP8_HUMAN	RL13A_HUMAN
PRP8_HUMAN	PAIRB_HUMAN
PRP8_HUMAN	TIM50_HUMAN
PRP8_HUMAN	TBB5_HUMAN
PRP8_HUMAN	SFPQ_HUMAN
PRP8_HUMAN	RS17_HUMAN
RS27L_HUMAN	RS2_HUMAN
RS27L_HUMAN	RS6_HUMAN
RS27L_HUMAN	RS8_HUMAN
RS27L_HUMAN	RS4X_HUMAN
RS27L_HUMAN	RS3A_HUMAN
RS27L_HUMAN	SYIC_HUMAN
RS27L_HUMAN	HNRPQ_HUMAN
P4HA3_HUMAN	GRP78_HUMAN
P4HA3_HUMAN	PDIA1_HUMAN
P4HA3_HUMAN	UBR5_HUMAN
PRP39_HUMAN	PRP39_HUMAN
EBNA5_EBVB9	ERR3_HUMAN
EBNA5_EBVB9	MAGA1_HUMAN
EBNA5_EBVB9	SP100_HUMAN
EBNA5_EBVB9	SAHH2_HUMAN
EBNA5_EBVB9	SCYL1_HUMAN
EBNA5_EBVB9	DEUP1_HUMAN
EBNA5_EBVB9	MYOF_HUMAN
EBNA5_EBVB9	UBR5_HUMAN
EBNA5_EBVB9	CHIP_HUMAN
EBNA5_EBVB9	SRRM2_HUMAN
EBNA5_EBVB9	SQOR_HUMAN
EBNA5_EBVB9	RUVB2_HUMAN
EBNA5_EBVB9	RL13A_HUMAN
EBNA5_EBVB9	RN219_HUMAN
EBNA5_EBVB9	PRP39_HUMAN
EBNA5_EBVB9	PCNA_HUMAN
EBNA5_EBVB9	PDIA1_HUMAN
EBNA5_EBVB9	P4HA3_HUMAN
EBNA5_EBVB9	P4HA2_HUMAN
EBNA5_EBVB9	P4HA1_HUMAN
EBNA5_EBVB9	MLF2_HUMAN
EBNA5_EBVB9	LYOX_HUMAN
EBNA5_EBVB9	P3H1_HUMAN
EBNA5_EBVB9	CCAR2_HUMAN
EBNA5_EBVB9	KANK2_HUMAN
EBNA5_EBVB9	HSPB8_HUMAN
EBNA5_EBVB9	HSP74_HUMAN
EBNA5_EBVB9	HAX1_HUMAN
EBNA5_EBVB9	EMD_HUMAN
EBNA5_EBVB9	DJC16_HUMAN
EBNA5_EBVB9	DJC13_HUMAN
EBNA5_EBVB9	DNJB6_HUMAN
EBNA5_EBVB9	DNJB5_HUMAN
EBNA5_EBVB9	DNJB4_HUMAN
EBNA5_EBVB9	DNJB1_HUMAN
EBNA5_EBVB9	CLUS_HUMAN
EBNA5_EBVB9	CDN1A_HUMAN
EBNA5_EBVB9	BAG5_HUMAN
EBNA5_EBVB9	BAG3_HUMAN
EBNA5_EBVB9	BAG2_HUMAN
EBNA5_EBVB9	AKP8L_HUMAN
EBNA5_EBVB9	SNRPA_HUMAN
EBNA5_EBVB9	PRP8_HUMAN
EBNA5_EBVB9	CAPZB_BOVIN
EBNA5_EBVB9	RAD50_HUMAN
EBNA5_EBVB9	PCBP1_BOVIN
EBNA5_EBVB9	RS11_MACFA
EBNA5_EBVB9	P5CR2_RAT
EBNA5_EBVB9	IDH3B_PONAB
EBNA5_EBVB9	RS15A_ICTPU
EBNA5_EBVB9	RBBP4_BOVIN
EBNA5_EBVB9	ADT2_PONAB
EBNA5_EBVB9	TMEDA_BOVIN
EBNA5_EBVB9	RS4_XENTR
EBNA5_EBVB9	IDH3A_MACFA
EBNA5_EBVB9	HS90B_HORSE
EBNA5_EBVB9	TMED9_BOVIN
EBNA5_EBVB9	GLND_RHOPA
EBNA5_EBVB9	RS27L_BOVIN
EBNA5_EBVB9	HS90A_HORSE
EBNA5_EBVB9	RL24_MOUSE
EBNA5_EBVB9	GRPE_ECO57
EBNA5_EBVB9	RBBP7_BOVIN
EBNA5_EBVB9	P4HA1_PONAB
EBNA5_EBVB9	GCH1_ECOLI
EBNA5_EBVB9	RL27A_PONAB
EBNA5_EBVB9	RS25_SHEEP
EBNA5_EBVB9	LDHA_PANTR
EBNA5_EBVB9	RL11_CHILA
EBNA5_EBVB9	RL34_DANRE
EBNA5_EBVB9	ROAA_MOUSE
EBNA5_EBVB9	HNRPR_HUMAN
EBNA5_EBVB9	ATPA_RAT
EBNA5_EBVB9	CAZA1_HUMAN
EBNA5_EBVB9	XPOT_HUMAN
EBNA5_EBVB9	DHX9_HUMAN
EBNA5_EBVB9	FKBB_ECOLI
EBNA5_EBVB9	MAGD1_HUMAN
EBNA5_EBVB9	IQGA2_HUMAN
EBNA5_EBVB9	RCN1_HUMAN
EBNA5_EBVB9	RS13_HUMAN
EBNA5_EBVB9	RS8_HUMAN
EBNA5_EBVB9	RL18_HUMAN
EBNA5_EBVB9	PRS7_HUMAN
EBNA5_EBVB9	SET_HUMAN
EBNA5_EBVB9	SYIC_HUMAN
EBNA5_EBVB9	NONO_HUMAN
EBNA5_EBVB9	ROAA_HUMAN
EBNA5_EBVB9	SMD2_HUMAN
EBNA5_EBVB9	HNRPQ_HUMAN
EBNA5_EBVB9	TBA1B_HUMAN
EBNA5_EBVB9	CLPX_HUMAN
EBNA5_EBVB9	XRCC5_HUMAN
EBNA5_EBVB9	XPO2_HUMAN
EBNA5_EBVB9	PCCA_HUMAN
EBNA5_EBVB9	NQOR_ECOLI
EBNA5_EBVB9	ADT3_HUMAN
EBNA5_EBVB9	RL17_HUMAN
EBNA5_EBVB9	SEC13_HUMAN
EBNA5_EBVB9	RS9_HUMAN
EBNA5_EBVB9	DDX5_HUMAN
EBNA5_EBVB9	H13_HUMAN
EBNA5_EBVB9	ROA2_HUMAN
EBNA5_EBVB9	BAG3_MOUSE
EBNA5_EBVB9	EIF3B_HUMAN
EBNA5_EBVB9	RU2B_HUMAN
EBNA5_EBVB9	NIPS2_HUMAN
EBNA5_EBVB9	PCCB_HUMAN
EBNA5_EBVB9	HNRC1_HUMAN
EBNA5_EBVB9	NUP93_HUMAN
EBNA5_EBVB9	RL23_HUMAN
EBNA5_EBVB9	SRSF1_HUMAN
EBNA5_EBVB9	HNRPU_HUMAN
EBNA5_EBVB9	U520_HUMAN
EBNA5_EBVB9	NIPS1_HUMAN
EBNA5_EBVB9	RL9_HUMAN
EBNA5_EBVB9	RCN2_HUMAN
EBNA5_EBVB9	SSBP_HUMAN
EBNA5_EBVB9	RS6_HUMAN
EBNA5_EBVB9	KHDR1_HUMAN
EBNA5_EBVB9	PCBP2_HUMAN
EBNA5_EBVB9	ILF3_HUMAN
EBNA5_EBVB9	RL22_HUMAN
EBNA5_EBVB9	TIM50_HUMAN
EBNA5_EBVB9	NUCL_HUMAN
EBNA5_EBVB9	PTBP1_HUMAN
EBNA5_EBVB9	UBB_HUMAN
EBNA5_EBVB9	RL26_RAT
EBNA5_EBVB9	RS17_HUMAN
EBNA5_EBVB9	GRP78_HUMAN
EBNA5_EBVB9	SYDC_HUMAN
EBNA5_EBVB9	SFPQ_HUMAN
EBNA5_EBVB9	RL1D1_HUMAN
EBNA5_EBVB9	RL8_HUMAN
EBNA5_EBVB9	HSP7C_HUMAN
EBNA5_EBVB9	CRP_ECOLI
EBNA5_EBVB9	ROA0_HUMAN
EBNA5_EBVB9	SYQ_HUMAN
EBNA5_EBVB9	SC16A_HUMAN
EBNA5_EBVB9	RS3A_HUMAN
EBNA5_EBVB9	HNRPD_HUMAN
EBNA5_EBVB9	HS71A_HUMAN
EBNA5_EBVB9	DDX17_HUMAN
EBNA5_EBVB9	SYEP_HUMAN
EBNA5_EBVB9	RS16_HUMAN
EBNA5_EBVB9	RL7A_HUMAN
EBNA5_EBVB9	HSPB1_HUMAN
EBNA5_EBVB9	CDK1_HUMAN
EBNA5_EBVB9	ROA1_HUMAN
EBNA5_EBVB9	GRPE1_HUMAN
EBNA5_EBVB9	H2B1C_HUMAN
EBNA5_EBVB9	RL31_HUMAN
EBNA5_EBVB9	TBB5_HUMAN
EBNA5_EBVB9	FLNC_HUMAN
EBNA5_EBVB9	HNRPM_HUMAN
EBNA5_EBVB9	LPPRC_HUMAN
EBNA5_EBVB9	PSB6_HUMAN
EBNA5_EBVB9	KCC2D_RAT
EBNA5_EBVB9	SF3B1_HUMAN
EBNA5_EBVB9	RFC3_HUMAN
EBNA5_EBVB9	CH60_HUMAN
EBNA5_EBVB9	RS23_HUMAN
EBNA5_EBVB9	RS2_HUMAN
EBNA5_EBVB9	PAIRB_HUMAN
EBNA5_EBVB9	LDHB_HUMAN
EBNA5_EBVB9	CLH1_HUMAN
EBNA5_EBVB9	RL7_HUMAN
EBNA5_EBVB9	RL10_HUMAN
EBNA5_EBVB9	H1X_HUMAN
EBNA5_EBVB9	RL13_HUMAN
EBNA5_EBVB9	GCN1_HUMAN
EBNA5_EBVB9	HNRPK_HUMAN
EBNA5_EBVB9	PSMD2_HUMAN
EBNA5_EBVB9	SF3B2_HUMAN
EBNA5_EBVB9	PYR1_HUMAN
EBNA5_EBVB9	RS18_HUMAN
EBNA5_EBVB9	PHB2_RAT
EBNA5_EBVB9	RUVB1_HUMAN
EBNA5_EBVB9	DHE3_HUMAN
EBNA5_EBVB9	RL12_HUMAN
EBNA5_EBVB9	MEP50_HUMAN
EBNA5_EBVB9	BNL2A_EBVG
EBNA5_EBVB9	1433G_HUMAN
EBNA5_EBVB9	HS90A_HUMAN
EBNA5_EBVB9	RS11_HUMAN
EBNA5_EBVB9	RS14_HUMAN
EBNA5_EBVB9	RS15_HUMAN
EBNA5_EBVB9	RS25_HUMAN
EBNA5_EBVB9	RS27L_HUMAN
EBNA5_EBVB9	RS4X_HUMAN
EBNA5_EBVB9	RL11_HUMAN
EBNA5_EBVB9	RL24_HUMAN
EBNA5_EBVB9	RL26_HUMAN
EBNA5_EBVB9	RL27A_HUMAN
EBNA5_EBVB9	RL34_HUMAN
EBNA5_EBVB9	ACTB_HUMAN
EBNA5_EBVB9	ADT2_HUMAN
EBNA5_EBVB9	SSDH_HUMAN
EBNA5_EBVB9	ATPA_HUMAN
EBNA5_EBVB9	KCC2D_HUMAN
EBNA5_EBVB9	IF2A_HUMAN
EBNA5_EBVB9	CAPZB_HUMAN
EBNA5_EBVB9	FKB14_HUMAN
EBNA5_EBVB9	GFRP_HUMAN
EBNA5_EBVB9	IDH3A_HUMAN
EBNA5_EBVB9	IDH3B_HUMAN
EBNA5_EBVB9	MCCB_HUMAN
EBNA5_EBVB9	MARCS_HUMAN
EBNA5_EBVB9	NDKA_HUMAN
EBNA5_EBVB9	PCBP1_HUMAN
EBNA5_EBVB9	PHB2_HUMAN
EBNA5_EBVB9	P5CR2_HUMAN
EBNA5_EBVB9	RBBP4_HUMAN
EBNA5_EBVB9	RBBP7_HUMAN
EBNA5_EBVB9	TMEDA_HUMAN
EBNA5_EBVB9	TMED9_HUMAN
EBNA5_EBVB9	UPP1_HUMAN
EBNA5_EBVB9	CDN2A_HUMAN
EBNA5_EBVB9	EGLN2_HUMAN
EBNA5_EBVB9	EBNA2_EBVB9
CCAR2_HUMAN	MAGD1_HUMAN
CCAR2_HUMAN	ROA1_HUMAN
NUP93_HUMAN	PHB2_HUMAN
ARF_HUMAN	EBNA5_EBVB9
PAIRB_HUMAN	NUCL_HUMAN
PAIRB_HUMAN	PAIRB_HUMAN
PAIRB_HUMAN	RS6_HUMAN
H1X_HUMAN	SP100_HUMAN
H1X_HUMAN	UBB_HUMAN
GCN1_HUMAN	MAGD1_HUMAN
GCN1_HUMAN	SRSF1_HUMAN
GCN1_HUMAN	HS71A_HUMAN
DDX17_HUMAN	DDX17_HUMAN
DDX17_HUMAN	PCNA_HUMAN
DDX17_HUMAN	DHX9_HUMAN
DDX17_HUMAN	SRSF1_HUMAN
DDX17_HUMAN	SYQ_HUMAN
DDX17_HUMAN	SFPQ_HUMAN
RAD50_HUMAN	ILF3_HUMAN
RAD50_HUMAN	RAD50_HUMAN
RAD50_HUMAN	GRP78_HUMAN
SCYL1_HUMAN	SCYL1_HUMAN
EGLN2_HUMAN	PCNA_HUMAN
EGLN2_HUMAN	EGLN2_HUMAN
PHB2_HUMAN	PTBP1_HUMAN
PHB2_HUMAN	NIPS1_HUMAN
ROAA_HUMAN	PTBP1_HUMAN
ROAA_HUMAN	ROA2_HUMAN
ROAA_HUMAN	ACTB_HUMAN
MEP50_HUMAN	PCBP2_HUMAN
MEP50_HUMAN	MEP50_HUMAN
MEP50_HUMAN	PAIRB_HUMAN
MEP50_HUMAN	RS14_HUMAN
MEP50_HUMAN	RS18_HUMAN
MEP50_HUMAN	RL26_HUMAN
MEP50_HUMAN	RS3A_HUMAN
MEP50_HUMAN	RL23_HUMAN
MEP50_HUMAN	RS25_HUMAN
MEP50_HUMAN	RS2_HUMAN
MEP50_HUMAN	RS4X_HUMAN
MEP50_HUMAN	MARCS_HUMAN
MEP50_HUMAN	RS13_HUMAN
MEP50_HUMAN	CAZA1_HUMAN
MEP50_HUMAN	P4HA1_HUMAN
MEP50_HUMAN	SC16A_HUMAN
MEP50_HUMAN	FLNC_HUMAN
MEP50_HUMAN	HNRPR_HUMAN
MEP50_HUMAN	RL13A_HUMAN
MEP50_HUMAN	RL10_HUMAN
MEP50_HUMAN	RBBP7_HUMAN
MEP50_HUMAN	ROA1_HUMAN
MEP50_HUMAN	RL7A_HUMAN
MEP50_HUMAN	ILF3_HUMAN
MEP50_HUMAN	HNRPQ_HUMAN
MEP50_HUMAN	RL8_HUMAN
MEP50_HUMAN	RBBP4_HUMAN
MEP50_HUMAN	DDX5_HUMAN
MEP50_HUMAN	KHDR1_HUMAN
MEP50_HUMAN	DHX9_HUMAN
TRAF4_HUMAN	EBNA5_EBVB9
TRAF4_HUMAN	TRAF4_HUMAN
TRAF4_HUMAN	KANK2_HUMAN
TRAF4_HUMAN	SYQ_HUMAN
TRAF4_HUMAN	MAGD1_HUMAN
GRPE1_HUMAN	GRPE1_HUMAN
GRPE1_HUMAN	DNJB1_HUMAN
GRPE1_HUMAN	DNJB4_HUMAN
GRPE1_HUMAN	HSP74_HUMAN
GRPE1_HUMAN	HSP7C_HUMAN
MCCB_HUMAN	MCCB_HUMAN
DNJB4_HUMAN	DNJB1_HUMAN
DNJB4_HUMAN	DNJB5_HUMAN
DNJB4_HUMAN	RUVB2_HUMAN
HSPB8_HUMAN	HSPB8_HUMAN
BAG5_HUMAN	MLF2_HUMAN
BAG5_HUMAN	HS71A_HUMAN
BAG5_HUMAN	CHIP_HUMAN
BAG5_HUMAN	HSP74_HUMAN
BAG5_HUMAN	DJC13_HUMAN
BAG5_HUMAN	BAG5_HUMAN
AKP8L_HUMAN	SRSF1_HUMAN
AKP8L_HUMAN	SET_HUMAN
AKP8L_HUMAN	RS3A_HUMAN
AKP8L_HUMAN	MAGD1_HUMAN
AKP8L_HUMAN	EMD_HUMAN
AKP8L_HUMAN	AKP8L_HUMAN
AKP8L_HUMAN	IQGA2_HUMAN
CHIP_HUMAN	HS71A_HUMAN
CHIP_HUMAN	MLF2_HUMAN
CHIP_HUMAN	BAG2_HUMAN
CHIP_HUMAN	PSMD2_HUMAN
CHIP_HUMAN	RCN2_HUMAN
CHIP_HUMAN	HSP74_HUMAN
CHIP_HUMAN	DNJB1_HUMAN
CHIP_HUMAN	DJC13_HUMAN
CHIP_HUMAN	CDN1A_HUMAN
CHIP_HUMAN	PYR1_HUMAN
CHIP_HUMAN	UBB_HUMAN
SRRM2_HUMAN	SMD2_HUMAN
SRRM2_HUMAN	SF3B2_HUMAN
SRRM2_HUMAN	ROA1_HUMAN
SRRM2_HUMAN	ROA2_HUMAN
SRRM2_HUMAN	HNRPM_HUMAN
SRRM2_HUMAN	DDX5_HUMAN
SRRM2_HUMAN	NONO_HUMAN
SRRM2_HUMAN	SFPQ_HUMAN
SRRM2_HUMAN	RUVB2_HUMAN
SRRM2_HUMAN	RBBP4_HUMAN
SRRM2_HUMAN	EIF3B_HUMAN
SRRM2_HUMAN	RS2_HUMAN
SRRM2_HUMAN	RS3A_HUMAN
SRRM2_HUMAN	RS13_HUMAN
SRRM2_HUMAN	RL7A_HUMAN
SRRM2_HUMAN	BAG2_HUMAN
SRRM2_HUMAN	HSPB1_HUMAN
SRRM2_HUMAN	HS71A_HUMAN
SRRM2_HUMAN	CH60_HUMAN
SRRM2_HUMAN	PRP8_HUMAN
RUVB2_HUMAN	RUVB2_HUMAN
RUVB2_HUMAN	CCAR2_HUMAN
RUVB2_HUMAN	PCBP2_HUMAN
RUVB2_HUMAN	ACTB_HUMAN
RUVB2_HUMAN	GRP78_HUMAN
RUVB2_HUMAN	HNRPU_HUMAN
RUVB2_HUMAN	RS4X_HUMAN
RUVB2_HUMAN	PCBP1_HUMAN
RUVB2_HUMAN	RS2_HUMAN
RUVB2_HUMAN	PRP8_HUMAN
RUVB2_HUMAN	U520_HUMAN
RUVB1_HUMAN	RUVB2_HUMAN
RUVB1_HUMAN	RUVB1_HUMAN
RUVB1_HUMAN	PCBP2_HUMAN
RUVB1_HUMAN	HSP7C_HUMAN
RUVB1_HUMAN	ACTB_HUMAN
RUVB1_HUMAN	PCBP1_HUMAN
RUVB1_HUMAN	TMED9_HUMAN
RUVB1_HUMAN	HSP74_HUMAN
RUVB1_HUMAN	TBB5_HUMAN
RUVB1_HUMAN	PRP8_HUMAN
RUVB1_HUMAN	U520_HUMAN
MAGD1_HUMAN	MAGD1_HUMAN
MAGD1_HUMAN	BAG3_HUMAN
MAGD1_HUMAN	SYIC_HUMAN
MAGD1_HUMAN	PCNA_HUMAN
U5YR82_EBVG	BLRF2_EBVA8
U5YR82_EBVG	EBNA5_EBVB9
A0A2U2H085_YERPE	2B1F_HUMAN
GFRA3_HUMAN	2B1F_HUMAN
GFRA3_HUMAN	CNNM1_HUMAN
DRA_HUMAN	HG2A_HUMAN
DRA_HUMAN	E2AK3_HUMAN
DRA_HUMAN	IMPA3_HUMAN
DRA_HUMAN	TECT2_HUMAN
DRA_HUMAN	NETO2_HUMAN
DRA_HUMAN	DRB5_HUMAN
DRA_HUMAN	KPYM_HUMAN
DRA_HUMAN	HS90A_HUMAN
DRA_HUMAN	HSP7C_HUMAN
DRA_HUMAN	ANX11_HUMAN
DRA_HUMAN	HS90B_HUMAN
DRA_HUMAN	AT1B1_HUMAN
DRA_HUMAN	1433E_HUMAN
DRA_HUMAN	CD20_HUMAN
DRA_HUMAN	CNNM1_HUMAN
2B1F_HUMAN	HSP7C_BOVIN
2B1F_HUMAN	HS71A_HUMAN
2B1F_HUMAN	DNAK_ECOLI
2B1F_HUMAN	Q9F287_YERPE
2B1F_HUMAN	Q5NF67_FRATT
2B1F_HUMAN	DNLJ_FRATT
2B1F_HUMAN	DRA_HUMAN
2B1F_HUMAN	BT2A2_HUMAN
2B1F_HUMAN	E2AK3_HUMAN
2B1F_HUMAN	IMPA3_HUMAN
2B1F_HUMAN	CNNM1_HUMAN
2B1F_HUMAN	EMC6_HUMAN
2B1F_HUMAN	RN149_HUMAN
2B1F_HUMAN	K319L_HUMAN
2B1F_HUMAN	DRB5_HUMAN
2B1F_HUMAN	ERG1_HUMAN
2B1F_HUMAN	PDE3B_HUMAN
2B1F_HUMAN	ITA6_HUMAN
2B1F_HUMAN	2B1F_HUMAN
2B1F_HUMAN	SEM4F_HUMAN
2B1F_HUMAN	CNEP1_HUMAN
2B1F_HUMAN	TERA_HUMAN
2B1F_HUMAN	KPYM_HUMAN
2B1F_HUMAN	HS90A_HUMAN
2B1F_HUMAN	HSP7C_HUMAN
2B1F_HUMAN	ANX11_HUMAN
2B1F_HUMAN	HS90B_HUMAN
2B1F_HUMAN	AT1B1_HUMAN
2B1F_HUMAN	1433E_HUMAN
2B1F_HUMAN	CD20_HUMAN
2B1F_HUMAN	MAGA3_HUMAN
2B1F_HUMAN	PHOP1_HUMAN
2B1F_HUMAN	NETO2_HUMAN
HG2A_HUMAN	HS71A_HUMAN
HG2A_HUMAN	1433E_HUMAN
HG2A_HUMAN	HG2A_HUMAN
HG2A_HUMAN	2B1F_HUMAN
AT1B1_HUMAN	K319L_HUMAN
HS90A_HUMAN	E2AK3_HUMAN
HS90A_HUMAN	KPYM_HUMAN
HS90A_HUMAN	1433E_HUMAN
HS90B_HUMAN	KPYM_HUMAN
HS90B_HUMAN	HS71A_HUMAN
NEP_HUMAN	CD9_HUMAN
NEP_HUMAN	2B1F_HUMAN
DNAK_ECOLI	HG2A_HUMAN
DNAK_ECOLI	DNAK_ECOLI
HS71A_HUMAN	NEP_HUMAN
KPYM_HUMAN	KPYM_HUMAN
CD1D_HUMAN	HG2A_HUMAN
CD1D_HUMAN	DRA_HUMAN
CD1D_HUMAN	2B1F_HUMAN
RO52_HUMAN	RO52_HUMAN
RO52_HUMAN	2B1F_HUMAN
MIME_HUMAN	2B1F_HUMAN
CD9_HUMAN	2B1F_HUMAN
CD9_HUMAN	ITA6_HUMAN
CD9_HUMAN	CD9_HUMAN
CD9_HUMAN	AT1B1_HUMAN
DMA_HUMAN	DRA_HUMAN
DMA_HUMAN	HG2A_HUMAN
DMA_HUMAN	2B1F_HUMAN
CD38_HUMAN	CD9_HUMAN
CD38_HUMAN	2B1F_HUMAN
CD38_HUMAN	DRA_HUMAN
YSCQ_YERPE	2B1F_HUMAN
MAGA3_HUMAN	HS71A_HUMAN
MAGA3_HUMAN	HS90B_HUMAN
MAGA3_HUMAN	TERA_HUMAN
ANX11_HUMAN	ZDH17_HUMAN
TERA_HUMAN	1433E_HUMAN
TERA_HUMAN	RO52_HUMAN
TERA_HUMAN	HS71A_HUMAN
TERA_HUMAN	KPYM_HUMAN
TERA_HUMAN	ANX11_HUMAN
1433E_HUMAN	1433E_HUMAN
1433E_HUMAN	HS90B_HUMAN
1433E_HUMAN	HS71A_HUMAN
1433E_HUMAN	HSP7C_HUMAN
CTG1B_HUMAN	CTG1B_HUMAN
CTG1B_HUMAN	DRB5_HUMAN
CTG1B_HUMAN	2B1F_HUMAN
CTG1B_HUMAN	DRB3_HUMAN
DRB3_HUMAN	2B1F_HUMAN
DRB3_HUMAN	KPYM_HUMAN
DRB3_HUMAN	HS90A_HUMAN
DRB3_HUMAN	HSP7C_HUMAN
DRB3_HUMAN	ANX11_HUMAN
DRB3_HUMAN	HS90B_HUMAN
DRB3_HUMAN	AT1B1_HUMAN
DRB3_HUMAN	1433E_HUMAN
DRB3_HUMAN	CD20_HUMAN
DRB3_HUMAN	SEM4F_HUMAN
DRB5_HUMAN	KPYM_HUMAN
DRB5_HUMAN	HS90A_HUMAN
DRB5_HUMAN	HSP7C_HUMAN
DRB5_HUMAN	ANX11_HUMAN
DRB5_HUMAN	HS90B_HUMAN
DRB5_HUMAN	AT1B1_HUMAN
DRB5_HUMAN	1433E_HUMAN
DRB5_HUMAN	CD20_HUMAN
Q31604_HUMAN	2B1F_HUMAN
MPPE1_HUMAN	BT2A2_HUMAN
MPPE1_HUMAN	IMPA3_HUMAN
MPPE1_HUMAN	2B1F_HUMAN
NADL2_HUMAN	2B1F_HUMAN
KATG_FRATT	2B1F_HUMAN
Q8CZJ4_YERPE	2B1F_HUMAN
Q8D0T1_YERPE	2B1F_HUMAN
ZDH17_HUMAN	DRB3_HUMAN
ZDH17_HUMAN	ZDH17_HUMAN
ZDH17_HUMAN	2B1F_HUMAN
RN149_HUMAN	CNNM1_HUMAN
MARH1_HUMAN	2B1F_HUMAN
MARH1_HUMAN	DRA_HUMAN
MARH1_HUMAN	RN149_HUMAN
TMED6_HUMAN	BT2A2_HUMAN
TMED6_HUMAN	CNNM1_HUMAN
TMED6_HUMAN	NETO2_HUMAN
TMED6_HUMAN	ITA6_HUMAN
TMED6_HUMAN	2B1F_HUMAN
DEF_YERPE	2B1F_HUMAN
TECT2_HUMAN	EMC6_HUMAN
TECT2_HUMAN	IMPA3_HUMAN
TECT2_HUMAN	CNNM1_HUMAN
TECT2_HUMAN	2B1F_HUMAN
CNDP1_HUMAN	2B1F_HUMAN
CNDP1_HUMAN	CNDP1_HUMAN
FNDC4_HUMAN	2B1F_HUMAN
E2AK3_HUMAN	E2AK3_HUMAN
INAR1_HUMAN	IFNB_HUMAN
PEX19_HUMAN	IFNB_HUMAN
IFNB_HUMAN	IFNB_HUMAN
INAR2_HUMAN	IFNB_HUMAN
ISG15_HUMAN	IFNB_HUMAN
PEX19_HUMAN	PEX19_HUMAN
INAR2_HUMAN	INAR2_HUMAN
INAR1_HUMAN	INAR2_HUMAN
TNFA_HUMAN	TNFA_HUMAN
IFNG_HUMAN	TNFA_HUMAN
Q66793_9POXV	IFNG_HUMAN
B8_VACCW	IFNG_HUMAN
IFNG_HUMAN	IFNG_HUMAN
DCAF4_HUMAN	IFNG_HUMAN
IL18_MOUSE	IFNG_HUMAN
PDIA3_HUMAN	IFNG_HUMAN
IFNG_HUMAN	INGR1_HUMAN
INGR2_HUMAN	INGR1_HUMAN
INGR1_HUMAN	INGR1_HUMAN
IFNG_HUMAN	INGR2_HUMAN
STAT6_HUMAN	STAT6_HUMAN
IFNG_HUMAN	STAT6_HUMAN
GOPC_HUMAN	GOPC_HUMAN
IFNG_HUMAN	GOPC_HUMAN
GLRX3_HUMAN	GLRX3_HUMAN
GLRX3_HUMAN	KR108_HUMAN
GLRX3_HUMAN	IL10_HUMAN
GLRX3_HUMAN	NT2NL_HUMAN
GLRX3_HUMAN	KRA13_HUMAN
A2MG_HUMAN	IL10_HUMAN
A2MG_HUMAN	A2MG_HUMAN
CCNA2_HUMAN	CCNA2_HUMAN
IL10_HUMAN	I10R2_HUMAN
IL10_HUMAN	IL10_HUMAN
IL10_HUMAN	KRA41_HUMAN
IL10_HUMAN	KRA13_HUMAN
IL10_HUMAN	NT2NL_HUMAN
IL10_HUMAN	NBPFJ_HUMAN
IL10_HUMAN	LRP2_HUMAN
IL10_HUMAN	CCNA2_HUMAN
IL10_HUMAN	MTMR4_HUMAN
IL10_HUMAN	MTMR3_HUMAN
TYY1_HUMAN	TYY1_HUMAN
TYY1_HUMAN	IL10_HUMAN
TYY1_HUMAN	KRA13_HUMAN
KR108_HUMAN	KR108_HUMAN
KR108_HUMAN	TYY1_HUMAN
KR108_HUMAN	IL10_HUMAN
KR108_HUMAN	NT2NL_HUMAN
KR108_HUMAN	KRA13_HUMAN
KR108_HUMAN	NBPFJ_HUMAN
LRP2_HUMAN	LRP2_HUMAN
I10R2_HUMAN	I10R1_HUMAN
MTMR3_HUMAN	MTMR4_HUMAN
MTMR3_HUMAN	MTMR3_HUMAN
I10R1_HUMAN	IL10_HUMAN
MTMR4_HUMAN	MTMR4_HUMAN
IL6RA_HUMAN	IL6_HUMAN
ZBT16_HUMAN	IL6_HUMAN
FA20C_HUMAN	IL6_HUMAN
SORL_HUMAN	IL6_HUMAN
SH3G2_HUMAN	IL6_HUMAN
ZC12A_HUMAN	IL6_HUMAN
ONCM_HUMAN	IL6_HUMAN
PTHR_HUMAN	IL6_HUMAN
SORL_HUMAN	IL6RA_HUMAN
IL6RA_HUMAN	IL6RA_HUMAN
IL6RB_HUMAN	ONCM_HUMAN
IL6_HUMAN	HRH1_HUMAN
IL6RA_HUMAN	IL6RB_HUMAN
IL6_HUMAN	IL6RB_HUMAN
IL6RB_HUMAN	IL6RB_HUMAN
ZBT16_HUMAN	ZBT16_HUMAN
ZC12A_HUMAN	ZC12A_HUMAN
SORL_HUMAN	SORL_HUMAN
SORT_HUMAN	SORT_HUMAN
ONCM_HUMAN	SORT_HUMAN
IL6_HUMAN	SORT_HUMAN
SORL_HUMAN	SORT_HUMAN
SH3G2_HUMAN	SH3G2_HUMAN
HRH1_HUMAN	SH3G2_HUMAN
CIKS_HUMAN	TRAF6_HUMAN
CIKS_HUMAN	CIKS_HUMAN
CIKS_HUMAN	I17RA_HUMAN
IL2_HUMAN	IL2_HUMAN
IL17_HUMAN	TXD15_HUMAN
IL17_HUMAN	I17RA_HUMAN
IL17_HUMAN	LONP2_HUMAN
IL17_HUMAN	DPP8_HUMAN
